"day","laboratory","tested_all","tested_mobile","negative_all","negative_mobile","positive_all","positive_mobile","positive_retested","positive_new","not_tested","not_tested_mobile","created"
"2020-07-08","Nacionalinio vėžio instituto laboratorija",61,0,61,0,0,0,NA,NA,1,0,"2020-07-09 14:33:16"
"2020-07-08","Respublikinės Panevėžio ligoninės laboratorija",19,0,19,0,0,0,NA,NA,0,0,"2020-07-09 14:33:16"
"2020-07-08","Respublikinės Šiaulių ligoninės laboratorija",404,69,404,69,0,0,NA,NA,0,0,"2020-07-09 14:33:16"
"2020-07-08","UAB „Baltic Medics“",25,0,25,0,0,0,NA,NA,0,0,"2020-07-09 14:33:16"
"2020-07-08","UAB „Diagnostikos laboratorija“ („Antėja“)",278,29,278,29,0,0,NA,NA,476,23,"2020-07-09 14:33:16"
"2020-07-08","UAB „Invitro diagnostika“",56,37,54,36,2,0,NA,NA,0,0,"2020-07-09 14:33:16"
"2020-07-08","UAB „Medicina practica laboratorija“",263,39,263,39,0,0,NA,NA,34,0,"2020-07-09 14:33:16"
"2020-07-08","UAB „SK Impeks Medicinos diagnostikos centras“",84,0,82,0,2,0,NA,NA,2,0,"2020-07-09 14:33:16"
"2020-07-08","VU ligoninės Santaros klinikų laboratorija",938,0,931,0,7,0,NA,NA,0,0,"2020-07-09 14:33:16"
"2020-07-09","Klaipėdos universitetinės ligoninės laboratorija",338,94,338,94,0,0,NA,NA,0,0,"2020-07-10 14:15:19"
"2020-07-09","LSMU ligoninės Kauno klinikų laboratorija",970,173,969,173,1,0,NA,NA,0,0,"2020-07-10 14:15:19"
"2020-07-09","Nacionalinė visuomenės sveikatos priežiūros laboratorija",509,49,508,49,1,0,NA,NA,45,0,"2020-07-10 14:15:19"
"2020-07-09","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",186,121,184,119,2,2,NA,NA,15,15,"2020-07-10 14:15:19"
"2020-07-09","Nacionalinio vėžio instituto laboratorija",45,0,45,0,0,0,NA,NA,0,0,"2020-07-10 14:15:19"
"2020-07-09","Respublikinės Panevėžio ligoninės laboratorija",19,0,19,0,0,0,NA,NA,0,0,"2020-07-10 14:15:19"
"2020-07-09","Respublikinės Šiaulių ligoninės laboratorija",214,0,214,0,0,0,NA,NA,0,0,"2020-07-10 14:15:19"
"2020-07-09","UAB „Baltic Medics“",56,32,56,32,0,0,NA,NA,0,0,"2020-07-10 14:15:19"
"2020-07-09","UAB „Diagnostikos laboratorija“ („Antėja“)",468,50,468,50,0,0,NA,NA,269,0,"2020-07-10 14:15:19"
"2020-07-09","UAB „Invitro diagnostika“",75,37,74,37,1,0,NA,NA,0,0,"2020-07-10 14:15:19"
"2020-07-09","UAB „Medicina practica laboratorija“",166,27,166,27,0,0,NA,NA,38,0,"2020-07-10 14:15:19"
"2020-07-09","UAB „SK Impeks Medicinos diagnostikos centras“",84,0,84,0,0,0,NA,NA,2,0,"2020-07-10 14:15:19"
"2020-07-09","VU ligoninės Santaros klinikų laboratorija",716,0,713,0,3,0,NA,NA,9,0,"2020-07-10 14:15:19"
"2020-07-12","Klaipėdos universitetinės ligoninės laboratorija",122,37,122,37,0,0,NA,NA,0,0,"2020-07-13 16:09:01"
"2020-07-12","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",89,67,88,66,1,0,NA,NA,64,64,"2020-07-13 16:09:01"
"2020-07-12","Respublikinės Panevėžio ligoninės laboratorija",23,0,23,0,0,0,NA,NA,0,0,"2020-07-13 16:09:01"
"2020-07-12","Respublikinės Šiaulių ligoninės laboratorija",60,0,60,0,0,0,NA,NA,0,0,"2020-07-13 16:09:01"
"2020-07-12","UAB „Medicina practica laboratorija“",5,0,5,0,0,0,NA,NA,0,0,"2020-07-13 16:09:01"
"2020-07-12","VU ligoninės Santaros klinikų laboratorija",257,0,253,0,4,0,NA,NA,6,0,"2020-07-13 16:09:01"
"2020-07-13","Klaipėdos universitetinės ligoninės laboratorija",459,86,458,86,1,0,NA,NA,0,0,"2020-07-14 11:56:23"
"2020-07-13","LSMU ligoninės Kauno klinikų laboratorija",1185,267,1171,257,14,10,NA,NA,0,0,"2020-07-14 11:56:23"
"2020-07-13","Nacionalinė visuomenės sveikatos priežiūros laboratorija",85,0,85,0,0,0,NA,NA,40,0,"2020-07-14 11:56:23"
"2020-07-13","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",372,200,369,197,3,1,NA,NA,27,0,"2020-07-14 11:56:23"
"2020-07-13","Nacionalinio vėžio instituto laboratorija",92,0,92,0,0,0,NA,NA,10,0,"2020-07-14 11:56:23"
"2020-07-13","Respublikinės Panevėžio ligoninės laboratorija",25,0,25,0,0,0,NA,NA,0,0,"2020-07-14 11:56:23"
"2020-07-13","Respublikinės Šiaulių ligoninės laboratorija",260,77,260,77,0,0,NA,NA,0,0,"2020-07-14 11:56:23"
"2020-07-13","UAB „Baltic Medics“",60,23,60,23,0,0,NA,NA,0,0,"2020-07-14 11:56:23"
"2020-07-13","UAB „Diagnostikos laboratorija“ („Antėja“)",77,8,77,8,0,0,NA,NA,123,22,"2020-07-14 11:56:23"
"2020-07-13","UAB „Medicina practica laboratorija“",180,23,180,23,0,0,NA,NA,2,0,"2020-07-14 11:56:23"
"2020-07-13","UAB „SK Impeks Medicinos diagnostikos centras“",48,0,48,0,0,0,NA,NA,4,0,"2020-07-14 11:56:23"
"2020-07-13","VU ligoninės Santaros klinikų laboratorija",887,0,882,0,5,0,NA,NA,77,0,"2020-07-14 11:56:23"
"2020-07-14","Klaipėdos universitetinės ligoninės laboratorija",413,101,412,100,1,1,NA,NA,0,0,"2020-07-15 21:23:43"
"2020-07-14","LSMU ligoninės Kauno klinikų laboratorija",994,325,988,320,6,5,NA,NA,0,0,"2020-07-15 21:23:43"
"2020-07-14","Nacionalinė visuomenės sveikatos priežiūros laboratorija",68,0,67,0,1,0,NA,NA,45,0,"2020-07-15 21:23:43"
"2020-07-14","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",183,130,182,129,1,1,NA,NA,24,0,"2020-07-15 21:23:43"
"2020-07-14","Nacionalinio vėžio instituto laboratorija",86,0,86,0,0,0,NA,NA,0,0,"2020-07-15 21:23:43"
"2020-07-14","Respublikinės Panevėžio ligoninės laboratorija",21,0,21,0,0,0,NA,NA,0,0,"2020-07-15 21:23:43"
"2020-07-14","Respublikinės Šiaulių ligoninės laboratorija",170,0,170,0,0,0,NA,NA,0,0,"2020-07-15 21:23:43"
"2020-07-14","UAB „Baltic Medics“",27,0,27,0,0,0,NA,NA,0,0,"2020-07-15 21:23:43"
"2020-07-14","UAB „Diagnostikos laboratorija“ („Antėja“)",279,47,279,47,0,0,NA,NA,63,6,"2020-07-15 21:23:43"
"2020-07-14","UAB „Invitro diagnostika“",250,36,250,0,0,0,NA,NA,0,0,"2020-07-15 21:23:43"
"2020-07-14","UAB „Medicina practica laboratorija“",182,27,182,27,0,0,NA,NA,2,0,"2020-07-15 21:23:43"
"2020-07-14","UAB „SK Impeks Medicinos diagnostikos centras“",60,0,60,0,0,0,NA,NA,8,0,"2020-07-15 21:23:43"
"2020-07-14","VU ligoninės Santaros klinikų laboratorija",926,0,921,0,5,0,NA,NA,22,0,"2020-07-15 21:23:43"
"2020-07-15","Klaipėdos universitetinės ligoninės laboratorija",353,106,352,105,1,0,NA,NA,0,0,"2020-07-16 19:50:19"
"2020-07-15","LSMU ligoninės Kauno klinikų laboratorija",984,233,979,230,5,3,NA,NA,0,0,"2020-07-16 19:50:19"
"2020-07-15","Nacionalinė visuomenės sveikatos priežiūros laboratorija",245,45,245,45,0,0,NA,NA,40,0,"2020-07-16 19:50:19"
"2020-07-15","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",186,137,186,137,0,0,NA,NA,132,0,"2020-07-16 19:50:19"
"2020-07-15","Nacionalinio vėžio instituto laboratorija",65,0,65,0,0,0,NA,NA,0,0,"2020-07-16 19:50:19"
"2020-07-15","Respublikinės Panevėžio ligoninės laboratorija",20,0,20,0,0,0,NA,NA,0,0,"2020-07-16 19:50:19"
"2020-07-15","Respublikinės Šiaulių ligoninės laboratorija",281,85,281,0,0,0,NA,NA,2,0,"2020-07-16 19:50:19"
"2020-07-15","UAB „Baltic Medics“",54,30,54,30,0,0,NA,NA,0,0,"2020-07-16 19:50:19"
"2020-07-15","UAB „Diagnostikos laboratorija“ („Antėja“)",263,46,263,46,0,0,NA,NA,33,0,"2020-07-16 19:50:19"
"2020-07-15","UAB „Invitro diagnostika“",151,42,150,41,1,1,NA,NA,0,0,"2020-07-16 19:50:19"
"2020-07-15","UAB „Medicina practica laboratorija“",201,20,201,20,0,0,NA,NA,5,0,"2020-07-16 19:50:19"
"2020-07-15","UAB „SK Impeks Medicinos diagnostikos centras“",72,0,71,0,1,0,NA,NA,2,0,"2020-07-16 19:50:19"
"2020-07-15","VU ligoninės Santaros klinikų laboratorija",874,0,873,0,1,0,NA,NA,3,0,"2020-07-16 19:50:19"
"2020-07-16","Klaipėdos universitetinės ligoninės laboratorija",393,68,393,68,0,0,NA,NA,0,0,"2020-07-17 11:52:15"
"2020-07-16","LSMU ligoninės Kauno klinikų laboratorija",847,240,844,239,3,1,NA,NA,0,0,"2020-07-17 11:52:15"
"2020-07-16","Nacionalinė visuomenės sveikatos priežiūros laboratorija",212,0,212,0,0,0,NA,NA,45,0,"2020-07-17 11:52:15"
"2020-07-16","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",237,72,237,72,0,0,NA,NA,125,50,"2020-07-17 11:52:15"
"2020-07-16","Nacionalinio vėžio instituto laboratorija",54,0,54,0,0,0,NA,NA,0,0,"2020-07-17 11:52:15"
"2020-07-16","Respublikinės Panevėžio ligoninės laboratorija",23,0,22,0,1,0,NA,NA,0,0,"2020-07-17 11:52:15"
"2020-07-16","Respublikinės Šiaulių ligoninės laboratorija",217,0,217,0,0,0,NA,NA,0,0,"2020-07-17 11:52:15"
"2020-07-16","UAB „Baltic Medics“",29,0,29,0,0,0,NA,NA,0,0,"2020-07-17 11:52:15"
"2020-07-16","UAB „Diagnostikos laboratorija“ („Antėja“)",159,25,159,25,0,0,NA,NA,121,11,"2020-07-17 11:52:15"
"2020-07-16","UAB „Invitro diagnostika“",95,34,93,34,2,0,NA,NA,0,0,"2020-07-17 11:52:15"
"2020-07-16","UAB „Medicina practica laboratorija“",183,24,183,24,0,0,NA,NA,24,0,"2020-07-17 11:52:15"
"2020-07-16","UAB „SK Impeks Medicinos diagnostikos centras“",60,0,60,0,0,0,NA,NA,0,0,"2020-07-17 11:52:15"
"2020-07-16","VU ligoninės Santaros klinikų laboratorija",808,0,803,0,5,0,NA,NA,0,0,"2020-07-17 11:52:15"
"2020-07-19","Klaipėdos universitetinės ligoninės laboratorija",164,61,164,61,0,0,NA,NA,0,0,"2020-07-20 11:08:11"
"2020-07-19","LSMU ligoninės Kauno klinikų laboratorija",426,190,424,189,2,1,NA,NA,0,0,"2020-07-20 11:08:11"
"2020-07-19","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",186,112,185,111,1,1,NA,NA,70,70,"2020-07-20 11:08:11"
"2020-07-19","Respublikinės Panevėžio ligoninės laboratorija",22,0,22,0,1,0,NA,NA,0,0,"2020-07-20 11:08:11"
"2020-07-19","Respublikinės Šiaulių ligoninės laboratorija",71,0,71,0,0,0,NA,NA,0,0,"2020-07-20 11:08:11"
"2020-07-19","UAB „Diagnostikos laboratorija“ („Antėja“)",4,0,4,0,0,0,NA,NA,0,0,"2020-07-20 11:08:11"
"2020-07-19","UAB „Medicina practica laboratorija“",4,0,4,0,0,0,NA,NA,0,0,"2020-07-20 11:08:11"
"2020-07-19","VU ligoninės Santaros klinikų laboratorija",177,0,176,0,1,0,NA,NA,14,0,"2020-07-20 11:08:11"
"2020-07-20","Klaipėdos universitetinės ligoninės laboratorija",435,87,435,87,0,0,NA,NA,0,0,"2020-07-21 11:32:59"
"2020-07-20","LSMU ligoninės Kauno klinikų laboratorija",1010,296,1009,296,1,0,NA,NA,0,0,"2020-07-21 11:32:59"
"2020-07-20","Nacionalinė visuomenės sveikatos priežiūros laboratorija",142,0,142,0,0,0,NA,NA,40,0,"2020-07-21 11:32:59"
"2020-07-20","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",275,199,269,193,6,6,NA,NA,0,0,"2020-07-21 11:32:59"
"2020-07-20","Nacionalinio vėžio instituto laboratorija",80,0,80,0,0,0,NA,NA,0,0,"2020-07-21 11:32:59"
"2020-07-20","Respublikinės Panevėžio ligoninės laboratorija",32,0,32,0,0,0,NA,NA,0,0,"2020-07-21 11:32:59"
"2020-07-20","Respublikinės Šiaulių ligoninės laboratorija",220,59,220,59,0,0,NA,NA,0,0,"2020-07-21 11:32:59"
"2020-07-20","UAB „Baltic Medics“",83,43,83,43,0,0,NA,NA,0,0,"2020-07-21 11:32:59"
"2020-07-20","UAB „Diagnostikos laboratorija“ („Antėja“)",94,0,94,0,0,0,NA,NA,38,0,"2020-07-21 11:32:59"
"2020-07-20","UAB „Medicina practica laboratorija“",199,45,198,44,1,1,NA,NA,0,0,"2020-07-21 11:32:59"
"2020-07-20","UAB „SK Impeks Medicinos diagnostikos centras“",57,0,57,0,0,0,NA,NA,0,0,"2020-07-21 11:32:59"
"2020-07-20","VU ligoninės Santaros klinikų laboratorija",990,0,986,0,4,0,NA,NA,0,0,"2020-07-21 11:32:59"
"2020-07-21","Klaipėdos universitetinės ligoninės laboratorija",407,94,407,94,0,0,NA,NA,0,0,"2020-07-22 12:52:26"
"2020-07-21","LSMU ligoninės Kauno klinikų laboratorija",971,230,966,225,5,5,NA,NA,0,0,"2020-07-22 12:52:26"
"2020-07-21","Nacionalinė visuomenės sveikatos priežiūros laboratorija",237,0,237,0,0,0,NA,NA,25,0,"2020-07-22 12:52:26"
"2020-07-21","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",208,174,203,169,5,5,NA,NA,68,68,"2020-07-22 12:52:26"
"2020-07-21","Nacionalinio vėžio instituto laboratorija",73,0,73,0,0,0,NA,NA,1,0,"2020-07-22 12:52:26"
"2020-07-21","Respublikinės Panevėžio ligoninės laboratorija",42,0,42,0,0,0,NA,NA,0,0,"2020-07-22 12:52:26"
"2020-07-21","Respublikinės Šiaulių ligoninės laboratorija",185,0,185,0,0,0,NA,NA,0,0,"2020-07-22 12:52:26"
"2020-07-21","UAB „Baltic Medics“",29,0,29,0,0,0,NA,NA,0,0,"2020-07-22 12:52:26"
"2020-07-21","UAB „Diagnostikos laboratorija“ („Antėja“)",163,31,163,31,0,0,NA,NA,114,0,"2020-07-22 12:52:26"
"2020-07-21","UAB „Invitro diagnostika“",81,38,79,37,2,1,NA,NA,0,0,"2020-07-22 12:52:26"
"2020-07-21","UAB „Medicina practica laboratorija“",260,52,257,50,3,2,NA,NA,0,0,"2020-07-22 12:52:26"
"2020-07-21","UAB „SK Impeks Medicinos diagnostikos centras“",72,0,72,0,0,0,NA,NA,0,0,"2020-07-22 12:52:26"
"2020-07-21","VU ligoninės Santaros klinikų laboratorija",917,0,915,0,2,0,NA,NA,3,0,"2020-07-22 12:52:26"
"2020-07-22","Klaipėdos universitetinės ligoninės laboratorija",324,71,323,70,1,0,NA,NA,0,0,"2020-07-23 11:17:54"
"2020-07-22","LSMU ligoninės Kauno klinikų laboratorija",1279,477,1274,472,5,5,NA,NA,0,0,"2020-07-23 11:17:54"
"2020-07-22","Nacionalinė visuomenės sveikatos priežiūros laboratorija",309,10,309,10,0,0,NA,NA,35,0,"2020-07-23 11:17:54"
"2020-07-22","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",252,213,249,210,3,3,NA,NA,40,40,"2020-07-23 11:17:54"
"2020-07-22","Nacionalinio vėžio instituto laboratorija",53,0,53,0,0,0,NA,NA,0,0,"2020-07-23 11:17:54"
"2020-07-22","Respublikinės Panevėžio ligoninės laboratorija",33,0,33,0,0,0,NA,NA,0,0,"2020-07-23 11:17:54"
"2020-07-22","Respublikinės Šiaulių ligoninės laboratorija",213,58,213,58,0,0,NA,NA,0,0,"2020-07-23 11:17:54"
"2020-07-22","UAB „Baltic Medics“",60,39,60,39,0,0,NA,NA,0,0,"2020-07-23 11:17:54"
"2020-07-22","UAB „Diagnostikos laboratorija“ („Antėja“)",281,19,281,19,0,0,NA,NA,106,0,"2020-07-23 11:17:54"
"2020-07-22","UAB „Invitro diagnostika“",81,40,80,39,1,0,NA,NA,0,0,"2020-07-23 11:17:54"
"2020-07-22","UAB „Medicina practica laboratorija“",216,63,215,62,1,1,NA,NA,0,0,"2020-07-23 11:17:54"
"2020-07-22","UAB „SK Impeks Medicinos diagnostikos centras“",48,0,48,0,0,0,NA,NA,2,0,"2020-07-23 11:17:54"
"2020-07-22","VU ligoninės Santaros klinikų laboratorija",847,0,845,0,2,0,NA,NA,0,0,"2020-07-23 11:17:54"
"2020-07-23","Klaipėdos universitetinės ligoninės laboratorija",391,62,390,61,1,0,NA,NA,0,0,"2020-07-24 10:45:48"
"2020-07-23","LSMU ligoninės Kauno klinikų laboratorija",901,297,889,285,12,12,NA,NA,0,0,"2020-07-24 10:45:48"
"2020-07-23","Nacionalinė visuomenės sveikatos priežiūros laboratorija",304,3,304,3,0,0,NA,NA,45,0,"2020-07-24 10:45:48"
"2020-07-23","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",280,225,277,222,3,3,NA,NA,0,0,"2020-07-24 10:45:48"
"2020-07-23","Nacionalinio vėžio instituto laboratorija",45,0,45,0,0,0,NA,NA,0,0,"2020-07-24 10:45:48"
"2020-07-23","Respublikinės Panevėžio ligoninės laboratorija",36,0,36,0,0,0,NA,NA,0,0,"2020-07-24 10:45:48"
"2020-07-23","Respublikinės Šiaulių ligoninės laboratorija",178,0,178,0,0,0,NA,NA,0,0,"2020-07-24 10:45:48"
"2020-07-23","UAB „Baltic Medics“",35,12,35,12,0,0,NA,NA,0,0,"2020-07-24 10:45:48"
"2020-07-23","UAB „Diagnostikos laboratorija“ („Antėja“)",171,29,171,29,0,0,NA,NA,173,0,"2020-07-24 10:45:48"
"2020-07-23","UAB „Invitro diagnostika“",75,37,72,34,3,3,NA,NA,0,0,"2020-07-24 10:45:48"
"2020-07-23","UAB „Medicina practica laboratorija“",215,50,214,49,1,1,NA,NA,0,0,"2020-07-24 10:45:48"
"2020-07-23","UAB „SK Impeks Medicinos diagnostikos centras“",60,0,60,0,0,0,NA,NA,0,0,"2020-07-24 10:45:48"
"2020-07-23","VU ligoninės Santaros klinikų laboratorija",689,0,685,0,4,0,NA,NA,2,0,"2020-07-24 10:45:48"
"2020-07-26","Klaipėdos universitetinės ligoninės laboratorija",133,48,133,48,0,0,NA,NA,0,0,"2020-07-27 20:09:51"
"2020-07-26","LSMU ligoninės Kauno klinikų laboratorija",527,250,524,247,3,3,NA,NA,0,0,"2020-07-27 20:09:51"
"2020-07-26","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",279,256,276,253,3,3,NA,NA,6,6,"2020-07-27 20:09:51"
"2020-07-26","Respublikinės Panevėžio ligoninės laboratorija",48,0,48,0,0,0,NA,NA,0,0,"2020-07-27 20:09:51"
"2020-07-26","Respublikinės Šiaulių ligoninės laboratorija",99,0,99,0,0,0,NA,NA,0,0,"2020-07-27 20:09:51"
"2020-07-26","UAB „Medicina practica laboratorija“",15,0,15,0,0,0,NA,NA,0,0,"2020-07-27 20:09:51"
"2020-07-26","VU ligoninės Santaros klinikų laboratorija",265,0,262,0,3,0,NA,NA,5,0,"2020-07-27 20:09:51"
"2020-07-27","Klaipėdos universitetinės ligoninės laboratorija",407,82,406,81,1,1,NA,NA,0,0,"2020-07-28 20:03:11"
"2020-07-27","LSMU ligoninės Kauno klinikų laboratorija",1082,334,1079,331,3,3,NA,NA,0,0,"2020-07-28 20:03:11"
"2020-07-27","Nacionalinė visuomenės sveikatos priežiūros laboratorija",49,0,49,0,0,0,NA,NA,40,0,"2020-07-28 20:03:11"
"2020-07-27","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",186,92,186,92,0,0,NA,NA,54,54,"2020-07-28 20:03:11"
"2020-07-27","Nacionalinio vėžio instituto laboratorija",106,0,106,0,0,0,NA,NA,0,0,"2020-07-28 20:03:11"
"2020-07-27","Respublikinės Panevėžio ligoninės laboratorija",48,0,48,0,0,0,NA,NA,0,0,"2020-07-28 20:03:11"
"2020-07-27","Respublikinės Šiaulių ligoninės laboratorija",186,53,186,53,0,0,NA,NA,0,0,"2020-07-28 20:03:11"
"2020-07-27","UAB „Baltic Medics“",68,25,68,25,0,0,NA,NA,0,0,"2020-07-28 20:03:11"
"2020-07-27","UAB „Diagnostikos laboratorija“ („Antėja“)",153,45,153,45,0,0,NA,NA,44,0,"2020-07-28 20:03:11"
"2020-07-27","UAB „Medicina practica laboratorija“",226,47,223,44,3,3,NA,NA,25,0,"2020-07-28 20:03:11"
"2020-07-27","UAB „SK Impeks Medicinos diagnostikos centras“",80,0,80,0,0,0,NA,NA,0,0,"2020-07-28 20:03:11"
"2020-07-27","VU ligoninės Santaros klinikų laboratorija",773,0,768,0,5,0,NA,NA,1,0,"2020-07-28 20:03:11"
"2020-07-28","Klaipėdos universitetinės ligoninės laboratorija",386,87,384,85,2,1,NA,NA,0,0,"2020-07-29 17:38:30"
"2020-07-28","LSMU ligoninės Kauno klinikų laboratorija",1091,289,1086,288,5,1,NA,NA,0,0,"2020-07-29 17:38:30"
"2020-07-28","Nacionalinė visuomenės sveikatos priežiūros laboratorija",246,0,244,0,2,0,NA,NA,45,0,"2020-07-29 17:38:30"
"2020-07-28","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",279,217,276,214,3,3,NA,NA,58,58,"2020-07-29 17:38:30"
"2020-07-28","Nacionalinio vėžio instituto laboratorija",77,0,77,0,0,0,NA,NA,0,0,"2020-07-29 17:38:30"
"2020-07-28","Respublikinės Panevėžio ligoninės laboratorija",170,0,170,0,0,0,NA,NA,0,0,"2020-07-29 17:38:30"
"2020-07-28","Respublikinės Šiaulių ligoninės laboratorija",229,0,228,0,1,0,NA,NA,0,0,"2020-07-29 17:38:30"
"2020-07-28","UAB „Baltic Medics“",42,0,42,0,0,0,NA,NA,0,0,"2020-07-29 17:38:30"
"2020-07-28","UAB „Diagnostikos laboratorija“ („Antėja“)",238,23,238,23,0,0,NA,NA,119,18,"2020-07-29 17:38:30"
"2020-07-28","UAB „Invitro diagnostika“",83,43,81,42,2,0,NA,NA,1,1,"2020-07-29 17:38:30"
"2020-07-28","UAB „Medicina practica laboratorija“",259,51,249,42,10,9,NA,NA,20,0,"2020-07-29 17:38:30"
"2020-07-28","UAB „SK Impeks Medicinos diagnostikos centras“",54,0,54,0,0,0,NA,NA,0,0,"2020-07-29 17:38:30"
"2020-07-28","VU ligoninės Santaros klinikų laboratorija",888,0,871,0,17,0,NA,NA,4,0,"2020-07-29 17:38:30"
"2020-07-29","Klaipėdos universitetinės ligoninės laboratorija",293,68,293,68,0,0,NA,NA,0,0,"2020-07-30 11:56:08"
"2020-07-29","LSMU ligoninės Kauno klinikų laboratorija",1323,518,1318,517,5,1,NA,NA,0,0,"2020-07-30 11:56:08"
"2020-07-29","Nacionalinė visuomenės sveikatos priežiūros laboratorija",342,2,341,2,1,0,NA,NA,45,0,"2020-07-30 11:56:08"
"2020-07-29","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",372,247,370,245,2,2,NA,NA,50,58,"2020-07-30 11:56:08"
"2020-07-29","Nacionalinio vėžio instituto laboratorija",67,0,67,0,0,0,NA,NA,0,0,"2020-07-30 11:56:08"
"2020-07-29","Respublikinės Panevėžio ligoninės laboratorija",144,0,144,0,0,0,NA,NA,0,0,"2020-07-30 11:56:08"
"2020-07-29","Respublikinės Šiaulių ligoninės laboratorija",209,74,209,74,0,0,NA,NA,0,0,"2020-07-30 11:56:08"
"2020-07-29","UAB „Baltic Medics“",76,39,76,39,0,0,NA,NA,0,0,"2020-07-30 11:56:08"
"2020-07-29","UAB „Diagnostikos laboratorija“ („Antėja“)",262,43,262,43,0,0,NA,NA,46,0,"2020-07-30 11:56:08"
"2020-07-29","UAB „Invitro diagnostika“",98,49,94,47,4,2,NA,NA,1,1,"2020-07-30 11:56:08"
"2020-07-29","UAB „Medicina practica laboratorija“",347,142,342,138,5,4,NA,NA,24,0,"2020-07-30 11:56:08"
"2020-07-29","UAB „SK Impeks Medicinos diagnostikos centras“",48,0,48,0,0,0,NA,NA,0,0,"2020-07-30 11:56:08"
"2020-07-29","VU ligoninės Santaros klinikų laboratorija",754,0,751,0,3,0,NA,NA,0,0,"2020-07-30 11:56:08"
"2020-07-30","Klaipėdos universitetinės ligoninės laboratorija",394,70,394,70,0,0,NA,NA,0,0,"2020-07-31 11:33:58"
"2020-07-30","LSMU ligoninės Kauno klinikų laboratorija",1100,80,1093,78,7,2,NA,NA,250,250,"2020-07-31 11:33:58"
"2020-07-30","Nacionalinė visuomenės sveikatos priežiūros laboratorija",340,32,340,32,0,0,NA,NA,50,0,"2020-07-31 11:33:58"
"2020-07-30","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",465,207,464,206,1,1,NA,NA,63,63,"2020-07-31 11:33:58"
"2020-07-30","Nacionalinio vėžio instituto laboratorija",33,0,33,0,0,0,NA,NA,0,0,"2020-07-31 11:33:58"
"2020-07-30","Respublikinės Panevėžio ligoninės laboratorija",149,0,149,0,0,0,NA,NA,0,0,"2020-07-31 11:33:58"
"2020-07-30","Respublikinės Šiaulių ligoninės laboratorija",184,0,184,0,0,0,NA,NA,0,0,"2020-07-31 11:33:58"
"2020-07-30","UAB „Baltic Medics“",27,0,27,0,0,0,NA,NA,0,0,"2020-07-31 11:33:58"
"2020-07-30","UAB „Diagnostikos laboratorija“ („Antėja“)",208,19,206,19,2,0,NA,NA,116,6,"2020-07-31 11:33:58"
"2020-07-30","UAB „Invitro diagnostika“",86,20,85,19,1,0,NA,NA,0,0,"2020-07-31 11:33:58"
"2020-07-30","UAB „Medicina practica laboratorija“",371,142,371,142,0,0,NA,NA,30,0,"2020-07-31 11:33:58"
"2020-07-30","UAB „SK Impeks Medicinos diagnostikos centras“",84,0,84,0,0,0,NA,NA,0,0,"2020-07-31 11:33:58"
"2020-07-30","VU ligoninės Santaros klinikų laboratorija",691,0,687,0,4,0,NA,NA,1,0,"2020-07-31 11:33:58"
"2020-08-02","Klaipėdos universitetinės ligoninės laboratorija",144,46,144,46,0,0,NA,NA,0,0,"2020-08-03 13:17:14"
"2020-08-02","LSMU ligoninės Kauno klinikų laboratorija",434,212,428,206,6,5,NA,NA,0,0,"2020-08-03 13:17:14"
"2020-08-02","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",186,152,184,150,2,2,NA,NA,54,54,"2020-08-03 13:17:14"
"2020-08-02","Respublikinės Panevėžio ligoninės laboratorija",54,0,54,0,0,0,NA,NA,0,0,"2020-08-03 13:17:14"
"2020-08-02","Respublikinės Šiaulių ligoninės laboratorija",185,0,185,0,0,0,NA,NA,0,0,"2020-08-03 13:17:14"
"2020-08-02","UAB „Medicina practica laboratorija“",140,138,138,136,2,2,NA,NA,3,0,"2020-08-03 13:17:14"
"2020-08-02","VU ligoninės Santaros klinikų laboratorija",247,0,245,0,2,0,NA,NA,3,0,"2020-08-03 13:17:14"
"2020-08-03","Klaipėdos universitetinės ligoninės laboratorija",477,86,477,86,0,0,NA,NA,0,0,"2020-08-04 14:35:35"
"2020-08-03","LSMU ligoninės Kauno klinikų laboratorija",1073,159,1071,158,2,1,NA,NA,169,140,"2020-08-04 14:35:35"
