"day","laboratory","tested_all","tested_mobile","negative_all","negative_mobile","positive_all","positive_mobile","positive_retested","positive_new","not_tested","not_tested_mobile"
2020-06-17,"UAB „SK Impeks Medicinos diagnostikos centras“",84,0,84,0,0,0,NA,NA,27,0
2020-06-17,"VU ligoninės Santaros klinikų laboratorija",748,0,742,0,6,0,NA,NA,3,0
2020-06-18,"Klaipėdos universitetinės ligoninės laboratorija",413,167,412,166,1,0,NA,NA,0,0
2020-06-18,"LSMU ligoninės Kauno klinikų laboratorija",1065,150,1065,150,0,0,NA,NA,0,0
2020-06-18,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",505,0,505,0,0,0,NA,NA,45,0
2020-06-18,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",650,358,640,353,10,0,NA,NA,177,240
2020-06-18,"Nacionalinio vėžio instituto laboratorija",104,0,104,0,0,0,NA,NA,0,0
2020-06-18,"Respublikinės Panevėžio ligoninės laboratorija",84,0,84,0,0,0,NA,NA,0,0
2020-06-18,"Respublikinės Šiaulių ligoninės laboratorija",384,77,382,75,2,2,NA,NA,0,0
2020-06-18,"UAB „Baltic Medics“",46,15,46,15,0,0,NA,NA,0,0
2020-06-18,"UAB „Diagnostikos laboratorija“ („Antėja“)",370,45,370,45,0,0,NA,NA,62,0
2020-06-18,"UAB „Invitro diagnostika“",72,53,72,53,0,0,NA,NA,0,0
2020-06-18,"UAB „Medicina practica laboratorija“",189,56,189,56,0,0,NA,NA,39,12
2020-06-18,"UAB „SK Impeks Medicinos diagnostikos centras“",84,0,84,0,0,0,NA,NA,34,0
2020-06-18,"VU ligoninės Santaros klinikų laboratorija",1003,0,996,0,7,0,NA,NA,5,0
2020-06-20,"Klaipėdos universitetinės ligoninės laboratorija",239,145,238,144,1,0,NA,NA,0,0
2020-06-20,"LSMU ligoninės Kauno klinikų laboratorija",508,278,508,278,0,0,NA,NA,0,0
2020-06-20,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",420,0,418,0,2,0,NA,NA,50,0
2020-06-20,"Nacionalinio vėžio instituto laboratorija",27,0,27,0,0,0,NA,NA,0,0
2020-06-20,"Respublikinės Panevėžio ligoninės laboratorija",89,0,89,0,0,0,NA,NA,0,0
2020-06-20,"Respublikinės Šiaulių ligoninės laboratorija",222,78,222,78,0,0,NA,NA,11,0
2020-06-20,"UAB „Baltic Medics“",70,43,70,43,0,0,NA,NA,0,0
2020-06-20,"UAB „Diagnostikos laboratorija“ („Antėja“)",73,46,73,46,0,0,NA,NA,0,0
2020-06-20,"UAB „Medicina practica laboratorija“",178,48,178,48,0,0,NA,NA,0,0
2020-06-20,"VU ligoninės Santaros klinikų laboratorija",270,0,267,0,3,0,NA,NA,10,0
2020-06-21,"Klaipėdos universitetinės ligoninės laboratorija",200,96,199,95,1,1,NA,NA,0,0
2020-06-21,"LSMU ligoninės Kauno klinikų laboratorija",474,177,472,177,2,0,NA,NA,0,0
2020-06-21,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",203,76,203,0,0,0,NA,NA,255,6
2020-06-21,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",458,458,454,454,4,4,NA,NA,30,30
2020-06-21,"Respublikinės Panevėžio ligoninės laboratorija",50,0,50,0,0,0,NA,NA,0,0
2020-06-21,"Respublikinės Šiaulių ligoninės laboratorija",164,0,164,0,0,0,NA,NA,0,0
2020-06-21,"UAB „Medicina practica laboratorija“",52,47,52,47,0,0,NA,NA,0,0
2020-06-21,"VU ligoninės Santaros klinikų laboratorija",311,0,308,0,3,0,NA,NA,3,0
2020-06-22,"Klaipėdos universitetinės ligoninės laboratorija",446,148,446,148,0,0,NA,NA,0,0
2020-06-22,"LSMU ligoninės Kauno klinikų laboratorija",968,182,968,182,0,0,NA,NA,0,0
2020-06-22,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",228,125,228,125,0,0,NA,NA,45,0
2020-06-22,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",256,234,256,234,0,0,NA,NA,0,0
2020-06-22,"Nacionalinio vėžio instituto laboratorija",108,0,108,0,0,0,NA,NA,0,0
2020-06-22,"Respublikinės Panevėžio ligoninės laboratorija",78,0,78,0,0,0,NA,NA,0,0
2020-06-22,"Respublikinės Šiaulių ligoninės laboratorija",405,82,405,82,0,0,NA,NA,4,0
2020-06-22,"UAB „Baltic Medics“",70,33,70,33,0,0,NA,NA,0,0
2020-06-22,"UAB „Diagnostikos laboratorija“ („Antėja“)",311,39,311,39,0,0,NA,NA,304,0
2020-06-22,"UAB „Medicina practica laboratorija“",102,12,102,12,0,0,NA,NA,50,20
2020-06-22,"UAB „SK Impeks Medicinos diagnostikos centras“",33,0,33,0,0,0,NA,NA,0,0
2020-06-22,"VU ligoninės Santaros klinikų laboratorija",947,0,945,0,2,0,NA,NA,8,0
2020-06-23,"Klaipėdos universitetinės ligoninės laboratorija",464,155,464,155,0,0,NA,NA,0,0
2020-06-23,"LSMU ligoninės Kauno klinikų laboratorija",1189,340,1188,340,1,0,NA,NA,0,0
2020-06-23,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",491,20,491,20,0,0,NA,NA,50,0
2020-06-23,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",651,237,649,235,2,0,NA,NA,270,70
2020-06-23,"Nacionalinio vėžio instituto laboratorija",74,0,74,0,0,0,NA,NA,0,0
2020-06-23,"Respublikinės Panevėžio ligoninės laboratorija",74,0,74,0,0,0,NA,NA,0,0
2020-06-23,"Respublikinės Šiaulių ligoninės laboratorija",483,79,483,79,0,0,NA,NA,0,0
2020-06-23,"UAB „Diagnostikos laboratorija“ („Antėja“)",541,19,541,19,0,0,NA,NA,637,69
2020-06-23,"UAB „Invitro diagnostika“",215,90,213,88,2,1,NA,NA,0,0
2020-06-23,"UAB „Medicina practica laboratorija“",324,85,324,85,0,0,NA,NA,15,0
2020-06-23,"UAB „SK Impeks Medicinos diagnostikos centras“",28,0,28,0,0,0,NA,NA,0,0
2020-06-23,"VU ligoninės Santaros klinikų laboratorija",891,0,888,0,3,0,NA,NA,88,0
2020-06-24,"Klaipėdos universitetinės ligoninės laboratorija",197,94,197,94,0,0,NA,NA,0,0
2020-06-24,"LSMU ligoninės Kauno klinikų laboratorija",326,53,326,53,0,0,NA,NA,0,0
2020-06-24,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",470,0,470,0,0,0,NA,NA,45,0
2020-06-24,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",465,256,462,254,3,1,NA,NA,13,13
2020-06-24,"Respublikinės Šiaulių ligoninės laboratorija",139,0,139,0,0,0,NA,NA,0,0
2020-06-24,"UAB „Diagnostikos laboratorija“ („Antėja“)",662,101,662,101,0,0,NA,NA,0,0
2020-06-24,"UAB „Medicina practica laboratorija“",26,0,26,0,0,0,NA,NA,0,0
2020-06-24,"VU ligoninės Santaros klinikų laboratorija",431,0,429,0,2,0,NA,NA,9,0
2020-06-25,"Klaipėdos universitetinės ligoninės laboratorija",400,129,400,129,0,0,NA,NA,0,0
2020-06-25,"LSMU ligoninės Kauno klinikų laboratorija",1165,238,1164,237,1,1,NA,NA,0,0
2020-06-25,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",189,18,188,18,1,0,NA,NA,45,0
2020-06-25,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",444,214,435,206,9,1,NA,NA,63,63
2020-06-25,"Nacionalinio vėžio instituto laboratorija",69,0,69,0,0,0,NA,NA,1,0
2020-06-25,"Respublikinės Panevėžio ligoninės laboratorija",124,0,124,0,0,0,NA,NA,0,0
2020-06-25,"Respublikinės Šiaulių ligoninės laboratorija",399,60,399,60,0,0,NA,NA,0,0
2020-06-25,"UAB „Baltic Medics“",64,26,64,26,0,0,NA,NA,0,0
2020-06-25,"UAB „Diagnostikos laboratorija“ („Antėja“)",291,13,291,13,0,0,NA,NA,15,0
2020-06-25,"UAB „Medicina practica laboratorija“",120,34,120,34,0,0,NA,NA,66,15
2020-06-25,"UAB „SK Impeks Medicinos diagnostikos centras“",84,0,84,0,0,0,NA,NA,0,0
2020-06-25,"VU ligoninės Santaros klinikų laboratorija",961,0,957,0,4,0,NA,NA,9,0
2020-06-26,"Klaipėdos universitetinės ligoninės laboratorija",327,127,326,126,1,0,NA,NA,0,0
2020-06-26,"LSMU ligoninės Kauno klinikų laboratorija",991,113,989,111,2,2,NA,NA,0,0
2020-06-26,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",320,4,320,4,0,0,NA,NA,35,0
2020-06-26,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",365,201,363,199,2,1,NA,NA,63,63
2020-06-26,"Nacionalinio vėžio instituto laboratorija",41,0,41,0,0,0,NA,NA,0,0
2020-06-26,"Respublikinės Panevėžio ligoninės laboratorija",70,0,70,0,0,0,NA,NA,0,0
2020-06-26,"Respublikinės Šiaulių ligoninės laboratorija",221,0,221,0,0,0,NA,NA,17,0
2020-06-26,"UAB „Baltic Medics“",27,27,27,27,0,0,NA,NA,0,0
2020-06-26,"UAB „Invitro diagnostika“",283,26,283,26,0,0,NA,NA,2,0
2020-06-26,"UAB „Medicina practica laboratorija“",304,63,304,63,0,0,NA,NA,24,0
2020-06-26,"UAB „SK Impeks Medicinos diagnostikos centras“",148,0,148,0,0,0,NA,NA,19,0
2020-06-26,"VU ligoninės Santaros klinikų laboratorija",828,0,816,0,12,0,NA,NA,2,0
2020-06-27,"Klaipėdos universitetinės ligoninės laboratorija",294,150,294,150,0,0,NA,NA,0,0
2020-06-27,"LSMU ligoninės Kauno klinikų laboratorija",534,247,534,247,0,0,NA,NA,0,0
2020-06-27,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",373,0,373,0,0,0,NA,NA,30,0
2020-06-27,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",186,171,184,169,2,0,NA,NA,34,34
2020-06-27,"Nacionalinio vėžio instituto laboratorija",32,0,32,0,0,0,NA,NA,0,0
2020-06-27,"Respublikinės Panevėžio ligoninės laboratorija",45,0,45,0,0,0,NA,NA,0,0
2020-06-27,"Respublikinės Šiaulių ligoninės laboratorija",202,74,202,74,0,0,NA,NA,8,0
2020-06-27,"UAB „Baltic Medics“",33,0,33,0,0,0,NA,NA,0,0
2020-06-27,"VU ligoninės Santaros klinikų laboratorija",248,0,246,0,2,0,NA,NA,7,0
2020-06-28,"Klaipėdos universitetinės ligoninės laboratorija",203,101,202,100,1,1,NA,NA,0,0
2020-06-28,"LSMU ligoninės Kauno klinikų laboratorija",494,207,494,207,0,0,NA,NA,0,0
2020-06-28,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",229,48,229,48,0,0,NA,NA,45,0
2020-06-28,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",186,183,185,182,1,0,NA,NA,100,100
2020-06-28,"Respublikinės Panevėžio ligoninės laboratorija",44,0,44,0,0,0,NA,NA,0,0
2020-06-28,"Respublikinės Šiaulių ligoninės laboratorija",151,0,151,0,0,0,NA,NA,8,0
2020-06-28,"UAB „Medicina practica laboratorija“",50,47,50,47,0,0,NA,NA,0,0
2020-06-28,"VU ligoninės Santaros klinikų laboratorija",272,0,272,0,0,0,NA,NA,4,0
2020-06-29,"Klaipėdos universitetinės ligoninės laboratorija",471,144,471,144,0,0,NA,NA,0,0
2020-06-29,"LSMU ligoninės Kauno klinikų laboratorija",1141,352,1141,352,0,0,NA,NA,0,0
2020-06-29,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",124,33,124,33,0,0,NA,NA,35,0
2020-06-29,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",372,323,369,320,3,1,NA,NA,60,0
2020-06-29,"Nacionalinio vėžio instituto laboratorija",92,0,92,0,0,0,NA,NA,55,0
2020-06-29,"Respublikinės Panevėžio ligoninės laboratorija",91,0,91,0,0,0,NA,NA,0,0
2020-06-29,"Respublikinės Šiaulių ligoninės laboratorija",472,79,472,79,0,0,NA,NA,0,0
2020-06-29,"UAB „Baltic Medics“",78,46,78,46,0,0,NA,NA,0,0
2020-06-29,"UAB „Diagnostikos laboratorija“ („Antėja“)",216,46,216,46,0,0,NA,NA,520,36
2020-06-29,"UAB „Medicina practica laboratorija“",198,65,198,65,0,0,NA,NA,54,0
2020-06-29,"UAB „SK Impeks Medicinos diagnostikos centras“",84,0,84,0,0,0,NA,NA,6,0
2020-06-29,"VU ligoninės Santaros klinikų laboratorija",1133,0,1128,0,5,0,NA,NA,56,0
2020-06-30,"Klaipėdos universitetinės ligoninės laboratorija",479,188,478,187,1,1,NA,NA,0,0
2020-06-30,"LSMU ligoninės Kauno klinikų laboratorija",1085,227,1085,227,0,0,NA,NA,0,0
2020-06-30,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",383,102,378,102,5,0,NA,NA,30,0
2020-06-30,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",365,298,365,298,0,0,NA,NA,200,70
2020-06-30,"Nacionalinio vėžio instituto laboratorija",144,0,144,0,0,0,NA,NA,11,0
2020-06-30,"Respublikinės Panevėžio ligoninės laboratorija",84,0,84,0,0,0,NA,NA,0,0
2020-06-30,"Respublikinės Šiaulių ligoninės laboratorija",323,77,323,77,0,0,NA,NA,9,0
2020-06-30,"UAB „Baltic Medics“",63,44,63,44,0,0,NA,NA,0,0
2020-06-30,"UAB „Diagnostikos laboratorija“ („Antėja“)",656,44,656,44,0,0,NA,NA,558,42
2020-06-30,"UAB „Invitro diagnostika“",184,24,183,23,1,1,NA,NA,2,0
2020-06-30,"UAB „Medicina practica laboratorija“",301,69,301,69,0,0,NA,NA,34,0
2020-06-30,"UAB „SK Impeks Medicinos diagnostikos centras“",48,0,48,0,0,0,NA,NA,150,0
2020-06-30,"VU ligoninės Santaros klinikų laboratorija",1283,0,1279,0,4,0,NA,NA,2,0
2020-07-01,"Klaipėdos universitetinės ligoninės laboratorija",354,113,353,112,1,1,NA,NA,0,0
2020-07-01,"LSMU ligoninės Kauno klinikų laboratorija",784,231,783,230,1,1,NA,NA,0,0
2020-07-01,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",507,21,507,21,0,0,NA,NA,45,0
2020-07-01,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",372,254,370,252,2,0,NA,NA,45,45
2020-07-01,"Nacionalinio vėžio instituto laboratorija",92,0,92,0,0,0,NA,NA,6,0
2020-07-01,"Respublikinės Panevėžio ligoninės laboratorija",43,0,43,0,0,0,NA,NA,0,0
2020-07-01,"Respublikinės Šiaulių ligoninės laboratorija",277,0,277,0,0,0,NA,NA,28,0
2020-07-01,"UAB „Baltic Medics“",56,36,56,36,0,0,NA,NA,0,0
2020-07-01,"UAB „Diagnostikos laboratorija“ („Antėja“)",560,31,560,31,0,0,NA,NA,117,46
2020-07-01,"UAB „Invitro diagnostika“",132,3,132,3,0,0,NA,NA,0,0
2020-07-01,"UAB „Medicina practica laboratorija“",193,12,193,12,0,0,NA,NA,34,0
2020-07-01,"UAB „SK Impeks Medicinos diagnostikos centras“",84,0,84,0,0,0,NA,NA,72,0
2020-07-01,"VU ligoninės Santaros klinikų laboratorija",765,0,760,0,5,0,NA,NA,4,0
2020-07-02,"Klaipėdos universitetinės ligoninės laboratorija",374,137,374,137,0,0,NA,NA,0,0
2020-07-02,"LSMU ligoninės Kauno klinikų laboratorija",838,150,837,150,1,0,NA,NA,0,0
2020-07-02,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",411,0,409,0,2,0,NA,NA,30,0
2020-07-02,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",372,281,371,280,1,0,NA,NA,24,24
2020-07-02,"Nacionalinio vėžio instituto laboratorija",80,0,80,0,0,0,NA,NA,0,0
2020-07-02,"Respublikinės Panevėžio ligoninės laboratorija",35,0,35,0,0,0,NA,NA,0,0
2020-07-02,"Respublikinės Šiaulių ligoninės laboratorija",489,128,488,127,1,0,NA,NA,18,0
2020-07-02,"UAB „Baltic Medics“",29,0,29,0,0,0,NA,NA,0,0
2020-07-02,"UAB „Diagnostikos laboratorija“ („Antėja“)",281,69,281,69,0,0,NA,NA,351,20
2020-07-02,"UAB „Invitro diagnostika“",89,28,89,28,0,0,NA,NA,0,0
2020-07-02,"UAB „Medicina practica laboratorija“",343,27,343,27,0,0,NA,NA,57,0
2020-07-02,"UAB „SK Impeks Medicinos diagnostikos centras“",203,0,203,0,0,0,NA,NA,27,0
2020-07-02,"VU ligoninės Santaros klinikų laboratorija",678,0,672,0,6,0,NA,NA,6,0
2020-07-06,"Klaipėdos universitetinės ligoninės laboratorija",136,42,136,42,0,0,NA,NA,0,0
2020-07-06,"LSMU ligoninės Kauno klinikų laboratorija",262,16,262,16,0,0,NA,NA,0,0
2020-07-06,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",81,6,81,6,0,0,NA,NA,40,0
2020-07-06,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",93,93,88,88,5,5,NA,NA,42,62
2020-07-06,"Respublikinės Panevėžio ligoninės laboratorija",28,0,28,0,0,0,NA,NA,0,0
2020-07-06,"Respublikinės Šiaulių ligoninės laboratorija",138,0,138,0,0,0,NA,NA,0,0
2020-07-06,"UAB „Medicina practica laboratorija“",7,0,7,0,0,0,NA,NA,0,0
2020-07-06,"VU ligoninės Santaros klinikų laboratorija",271,0,270,0,1,0,NA,NA,2,0
2020-07-07,"Klaipėdos universitetinės ligoninės laboratorija",457,139,456,139,1,0,NA,NA,0,0
2020-07-07,"LSMU ligoninės Kauno klinikų laboratorija",912,182,911,181,1,1,NA,NA,0,0
2020-07-07,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",110,0,110,0,0,0,NA,NA,30,0
2020-07-07,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",186,179,184,177,2,2,NA,NA,27,27
2020-07-07,"Nacionalinio vėžio instituto laboratorija",125,0,125,0,0,0,NA,NA,1,0
2020-07-07,"Respublikinės Panevėžio ligoninės laboratorija",33,0,33,0,0,0,NA,NA,0,0
2020-07-07,"Respublikinės Šiaulių ligoninės laboratorija",395,36,395,0,0,0,NA,NA,37,0
2020-07-07,"UAB „Baltic Medics“",78,41,78,41,0,0,NA,NA,0,0
2020-07-07,"UAB „Diagnostikos laboratorija“ („Antėja“)",94,16,94,16,0,0,NA,NA,517,23
2020-07-07,"UAB „Medicina practica laboratorija“",195,19,195,19,0,0,NA,NA,36,0
2020-07-07,"UAB „SK Impeks Medicinos diagnostikos centras“",59,0,59,0,0,0,NA,NA,2,0
2020-07-07,"VU ligoninės Santaros klinikų laboratorija",943,0,938,0,5,0,NA,NA,4,0
2020-07-08,"Klaipėdos universitetinės ligoninės laboratorija",345,99,344,99,1,0,NA,NA,0,0
2020-07-08,"LSMU ligoninės Kauno klinikų laboratorija",891,200,889,199,2,1,NA,NA,0,0
2020-07-08,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",350,0,349,0,1,0,NA,NA,40,0
2020-07-08,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",279,238,277,236,2,0,NA,NA,34,34
2020-07-08,"Nacionalinio vėžio instituto laboratorija",61,0,61,0,0,0,NA,NA,1,0
2020-07-08,"Respublikinės Panevėžio ligoninės laboratorija",19,0,19,0,0,0,NA,NA,0,0
2020-07-08,"Respublikinės Šiaulių ligoninės laboratorija",404,69,404,69,0,0,NA,NA,0,0
2020-07-08,"UAB „Baltic Medics“",25,0,25,0,0,0,NA,NA,0,0
2020-07-08,"UAB „Diagnostikos laboratorija“ („Antėja“)",278,29,278,29,0,0,NA,NA,476,23
2020-07-08,"UAB „Invitro diagnostika“",56,37,54,36,2,0,NA,NA,0,0
2020-07-08,"UAB „Medicina practica laboratorija“",263,39,263,39,0,0,NA,NA,34,0
2020-07-08,"UAB „SK Impeks Medicinos diagnostikos centras“",84,0,82,0,2,0,NA,NA,2,0
2020-07-08,"VU ligoninės Santaros klinikų laboratorija",938,0,931,0,7,0,NA,NA,0,0
2020-07-09,"Klaipėdos universitetinės ligoninės laboratorija",338,94,338,94,0,0,NA,NA,0,0
2020-07-09,"LSMU ligoninės Kauno klinikų laboratorija",970,173,969,173,1,0,NA,NA,0,0
2020-07-09,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",509,49,508,49,1,0,NA,NA,45,0
2020-07-09,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",186,121,184,119,2,2,NA,NA,15,15
2020-07-09,"Nacionalinio vėžio instituto laboratorija",45,0,45,0,0,0,NA,NA,0,0
2020-07-09,"Respublikinės Panevėžio ligoninės laboratorija",19,0,19,0,0,0,NA,NA,0,0
2020-07-09,"Respublikinės Šiaulių ligoninės laboratorija",214,0,214,0,0,0,NA,NA,0,0
2020-07-09,"UAB „Baltic Medics“",56,32,56,32,0,0,NA,NA,0,0
2020-07-09,"UAB „Diagnostikos laboratorija“ („Antėja“)",468,50,468,50,0,0,NA,NA,269,0
2020-07-09,"UAB „Invitro diagnostika“",75,37,74,37,1,0,NA,NA,0,0
2020-07-09,"UAB „Medicina practica laboratorija“",166,27,166,27,0,0,NA,NA,38,0
2020-07-09,"UAB „SK Impeks Medicinos diagnostikos centras“",84,0,84,0,0,0,NA,NA,2,0
2020-07-09,"VU ligoninės Santaros klinikų laboratorija",716,0,713,0,3,0,NA,NA,9,0
2020-07-12,"Klaipėdos universitetinės ligoninės laboratorija",122,37,122,37,0,0,NA,NA,0,0
2020-07-12,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",89,67,88,66,1,0,NA,NA,64,64
2020-07-12,"Respublikinės Panevėžio ligoninės laboratorija",23,0,23,0,0,0,NA,NA,0,0
2020-07-12,"Respublikinės Šiaulių ligoninės laboratorija",60,0,60,0,0,0,NA,NA,0,0
2020-07-12,"UAB „Medicina practica laboratorija“",5,0,5,0,0,0,NA,NA,0,0
2020-07-12,"VU ligoninės Santaros klinikų laboratorija",257,0,253,0,4,0,NA,NA,6,0
2020-07-13,"Klaipėdos universitetinės ligoninės laboratorija",459,86,458,86,1,0,NA,NA,0,0
2020-07-13,"LSMU ligoninės Kauno klinikų laboratorija",1185,267,1171,257,14,10,NA,NA,0,0
2020-07-13,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",85,0,85,0,0,0,NA,NA,40,0
2020-07-13,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",372,200,369,197,3,1,NA,NA,27,0
2020-07-13,"Nacionalinio vėžio instituto laboratorija",92,0,92,0,0,0,NA,NA,10,0
2020-07-13,"Respublikinės Panevėžio ligoninės laboratorija",25,0,25,0,0,0,NA,NA,0,0
2020-07-13,"Respublikinės Šiaulių ligoninės laboratorija",260,77,260,77,0,0,NA,NA,0,0
2020-07-13,"UAB „Baltic Medics“",60,23,60,23,0,0,NA,NA,0,0
2020-07-13,"UAB „Diagnostikos laboratorija“ („Antėja“)",77,8,77,8,0,0,NA,NA,123,22
2020-07-13,"UAB „Medicina practica laboratorija“",180,23,180,23,0,0,NA,NA,2,0
2020-07-13,"UAB „SK Impeks Medicinos diagnostikos centras“",48,0,48,0,0,0,NA,NA,4,0
2020-07-13,"VU ligoninės Santaros klinikų laboratorija",887,0,882,0,5,0,NA,NA,77,0
2020-07-14,"Klaipėdos universitetinės ligoninės laboratorija",413,101,412,100,1,1,NA,NA,0,0
2020-07-14,"LSMU ligoninės Kauno klinikų laboratorija",994,325,988,320,6,5,NA,NA,0,0
2020-07-14,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",68,0,67,0,1,0,NA,NA,45,0
2020-07-14,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",183,130,182,129,1,1,NA,NA,24,0
2020-07-14,"Nacionalinio vėžio instituto laboratorija",86,0,86,0,0,0,NA,NA,0,0
2020-07-14,"Respublikinės Panevėžio ligoninės laboratorija",21,0,21,0,0,0,NA,NA,0,0
2020-07-14,"Respublikinės Šiaulių ligoninės laboratorija",170,0,170,0,0,0,NA,NA,0,0
2020-07-14,"UAB „Baltic Medics“",27,0,27,0,0,0,NA,NA,0,0
2020-07-14,"UAB „Diagnostikos laboratorija“ („Antėja“)",279,47,279,47,0,0,NA,NA,63,6
2020-07-14,"UAB „Invitro diagnostika“",250,36,250,0,0,0,NA,NA,0,0
2020-07-14,"UAB „Medicina practica laboratorija“",182,27,182,27,0,0,NA,NA,2,0
2020-07-14,"UAB „SK Impeks Medicinos diagnostikos centras“",60,0,60,0,0,0,NA,NA,8,0
2020-07-14,"VU ligoninės Santaros klinikų laboratorija",926,0,921,0,5,0,NA,NA,22,0
2020-07-15,"Klaipėdos universitetinės ligoninės laboratorija",353,106,352,105,1,0,NA,NA,0,0
2020-07-15,"LSMU ligoninės Kauno klinikų laboratorija",984,233,979,230,5,3,NA,NA,0,0
2020-07-15,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",245,45,245,45,0,0,NA,NA,40,0
2020-07-15,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",186,137,186,137,0,0,NA,NA,132,0
2020-07-15,"Nacionalinio vėžio instituto laboratorija",65,0,65,0,0,0,NA,NA,0,0
