"date","hospital_name","healthcare_region","hospital_beds_total_r7mean","hospital_beds_occupied_r7mean","oxygen_beds_total_r7mean","oxygen_beds_occupied_r7mean","mv_beds_total_r7mean","mv_beds_occupied_r7mean","icu_beds_total_r7mean","icu_beds_occupied_r7mean","icu_ecmo_systems_total_r7mean","icu_ecmo_systems_in_use_r7mean","cv19_hospital_beds_assigned_r7mean","cv19_hospital_beds_occupied_r7mean","cv19_oxygen_beds_assigned_r7mean","cv19_oxygen_beds_occupied_r7mean","cv19_mv_beds_assigned_r7mean","cv19_mv_beds_occupied_r7mean","cv19_icu_beds_assigned_r7mean","cv19_icu_beds_occupied_r7mean","cv19_icu_mv_beds_assigned_r7mean","cv19_icu_mv_beds_occupied_r7mean","cv19_icu_highflow_systems_total_r7mean","cv19_icu_highflow_systems_in_use_r7mean","cv19_icu_ecmo_assigned_r7mean","cv19_icu_ecmo_in_use_r7mean","cv19_admissions_r7mean","cv19_admissions_oxygen_r7mean","cv19_admissions_mv_r7mean","cv19_discharges_r7mean","remdesivir_vials_used_r7mean","remdesivir_patients_total_r7mean","remdesivir_patients_new_r7mean","geometry"
"2021-03-29","VšĮ Mažeikių ligoninė","Šiaulių regionas",150,84,86,10,9,0,9,1,0,0,20,7,20,7,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,NA
"2021-03-29","VšĮ N.Akmenės ligoninė","Šiaulių regionas",28,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","VšĮ Pakruojo ligoninė","Šiaulių regionas",31,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","VšĮ Plungės rajono savivaldybės ligoninė","Šiaulių regionas",94,51,42,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","VšĮ Radviliškio ligoninė","Šiaulių regionas",67,34,39,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","VšĮ Regioninė Telšių ligoninė","Šiaulių regionas",107,53,83,40,6,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","VšĮ Respublikinė Šiaulių ligoninė","Šiaulių regionas",701,304,591,225,36,13,36,21,0,0,50,21,37,21,0,0,13,3,13,3,2,2,0,0,2,1,0,2,2,2,0,NA
"2021-03-29","Lietuvos Respublikos vidaus reikalų ministerijos Medicinos centras","Vilniaus regionas",40,30,13,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","Nacionalinis vėžio institutas","Vilniaus regionas",307,140,139,81,12,6,12,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","Švenčionių rajono ligoninė","Vilniaus regionas",46,34,34,31,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","VšĮ Alytaus apskrities S.Kudirkos ligoninė","Vilniaus regionas",228,165,228,35,18,5,10,6,0,0,40,22,40,22,0,0,6,4,6,3,3,2,0,0,2,2,0,1,0,0,0,NA
"2021-03-29","VšĮ Druskininkų ligoninė","Vilniaus regionas",130,85,75,20,7,2,3,2,0,0,20,8,20,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,NA
"2021-03-29","VšĮ Elektrėnų ligoninė","Vilniaus regionas",88,41,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","VšĮ Lazdijų ligoninė","Vilniaus regionas",62,23,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","VšĮ Mykolo Marcinkevičiaus ligoninė","Vilniaus regionas",128,80,35,7,8,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","VšĮ Respublikinė Vilniaus psichiatrinė ligoninė","Vilniaus regionas",440,250,10,2,3,0,6,3,0,0,47,14,7,1,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","VšĮ Respublikinė Vilniaus universitetinė ligoninė","Vilniaus regionas",618,385,305,166,38,10,38,19,0,0,24,17,22,17,0,0,8,1,8,1,2,0,0,0,2,1,0,1,1,1,0,NA
"2021-03-29","VšĮ Trakų ligoninė","Vilniaus regionas",108,42,81,10,5,0,5,2,0,0,21,9,21,9,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,NA
"2021-03-29","VšĮ Ukmergės ligoninė","Vilniaus regionas",89,66,74,10,7,1,7,4,0,0,28,21,28,21,0,0,5,1,4,0,3,1,0,0,3,2,0,2,2,1,0,NA
"2021-03-29","VšĮ Varėnos ligoninė","Vilniaus regionas",101,56,16,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,NA
"2021-03-29","VšĮ Vilniaus gimdymo namai","Vilniaus regionas",108,20,28,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-29","VšĮ Vilniaus miesto klinikinė ligoninė","Vilniaus regionas",592,289,430,170,38,4,23,10,0,0,190,166,190,166,0,0,6,6,6,3,20,7,0,0,19,16,0,17,19,17,2,NA
"2021-03-29","VšĮ Vilniaus universiteto ligoninės Santaros klinikos","Vilniaus regionas",948,827,545,412,111,28,111,79,4,3,159,120,159,120,0,0,45,34,45,15,28,16,2,2,17,11,1,15,23,19,4,NA
"2021-03-29","VšĮ Vilniaus universiteto ligoninės Žalgirio klinika","Vilniaus regionas",58,32,6,3,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos","Kauno regionas",1598,1180,1162,124,100,32,100,66,4,1,23,8,23,8,0,0,21,7,21,6,6,1,2,1,1,1,0,1,2,2,1,NA
"2021-03-30","Marijampolės ligoninė","Kauno regionas",200,110,137,33,14,4,13,9,0,0,50,34,50,34,1,0,4,3,4,3,8,1,0,0,3,3,0,4,8,7,1,NA
"2021-03-30","Šakių ligoninė","Kauno regionas",55,29,15,2,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Jonavos ligoninė","Kauno regionas",102,65,30,7,7,1,7,1,0,0,27,8,25,8,2,0,2,0,2,0,0,0,0,0,1,1,0,1,2,2,1,NA
"2021-03-30","VšĮ Jurbarko ligoninė","Kauno regionas",75,36,25,15,6,3,6,3,0,0,19,13,19,13,0,0,3,2,3,2,3,0,0,0,2,2,0,1,1,1,0,NA
"2021-03-30","VšĮ Kaišiadorių ligoninė","Kauno regionas",130,88,29,3,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Kėdainių ligoninė","Kauno regionas",249,119,78,15,8,2,8,4,0,0,15,3,15,3,0,0,2,0,2,0,1,0,0,0,1,1,0,0,1,0,0,NA
"2021-03-30","VšĮ Lietuvos sveikatos mokslų universiteto Kauno ligoninė","Kauno regionas",818,454,364,130,31,4,34,10,0,0,130,77,110,58,0,0,14,4,14,2,6,0,0,0,10,8,0,7,23,18,5,NA
"2021-03-30","VšĮ Prienų ligoninė","Kauno regionas",59,25,53,23,4,0,4,2,0,0,25,0,22,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Raseinių ligoninė","Kauno regionas",79,51,45,6,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Vilkaviškio ligoninė","Kauno regionas",95,37,40,4,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","Klaipėdos rajono savivaldybės Gargždų ligoninė","Klaipėdos regionas",43,9,16,4,2,0,0,0,0,0,25,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","Kretingos rajono savivaldybės VšĮ Kretingos ligoninė","Klaipėdos regionas",95,39,49,14,6,0,6,1,0,0,22,4,20,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Klaipėdos Jūrininkų ligoninė","Klaipėdos regionas",237,186,194,185,23,5,23,12,0,0,21,4,21,4,0,0,7,1,7,1,0,0,0,0,1,1,0,1,0,0,0,NA
"2021-03-30","VšĮ Klaipėdos universitetinė ligoninė","Klaipėdos regionas",830,450,412,90,40,10,40,18,0,0,60,23,60,23,0,0,15,8,15,4,0,0,0,0,2,2,0,1,1,1,0,NA
"2021-03-30","VšĮ Klaipėdos vaikų ligoninė","Klaipėdos regionas",152,64,58,0,10,0,6,1,0,0,40,2,40,2,4,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Respublikinė Klaipėdos ligoninė","Klaipėdos regionas",393,366,85,31,10,1,17,6,0,0,40,26,40,26,10,1,6,0,6,0,1,0,0,0,4,4,1,2,3,3,0,NA
"2021-03-30","VšĮ Šilalės rajono ligoninė","Klaipėdos regionas",34,18,34,18,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Šilutės ligoninė","Klaipėdos regionas",81,46,71,46,10,3,8,3,0,0,23,4,22,4,4,0,2,0,2,0,2,0,0,0,1,1,0,0,0,0,0,NA
"2021-03-30","VšĮ Tauragės ligoninė","Klaipėdos regionas",197,118,78,11,12,0,12,1,0,0,30,4,30,4,4,0,4,1,4,0,6,0,0,0,1,1,0,0,1,1,0,NA
"2021-03-30","VšĮ Anykščių rajono savivaldybės ligoninė","Panevėžio regionas",93,31,16,2,6,0,6,2,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA
"2021-03-30","VšĮ Biržų ligoninė","Panevėžio regionas",131,77,48,14,6,1,4,2,0,0,20,2,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"2021-03-30","VšĮ Ignalinos rajono ligoninė","Panevėžio regionas",36,20,18,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Kupiškio ligoninė","Panevėžio regionas",41,11,28,6,4,0,3,1,0,0,8,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"2021-03-30","VšĮ Molėtų ligoninė","Panevėžio regionas",32,8,20,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Pasvalio ligoninė","Panevėžio regionas",67,51,48,12,3,0,3,2,0,0,12,2,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Respublikinė Panevėžio ligoninė","Panevėžio regionas",712,410,366,217,47,21,47,21,0,0,135,57,118,57,0,0,14,5,14,2,5,3,0,0,7,3,0,6,4,3,1,NA
"2021-03-30","VšĮ Rokiškio rajono ligoninė","Panevėžio regionas",94,39,50,7,5,0,5,2,0,0,36,6,29,6,1,0,3,0,3,0,1,0,0,0,1,0,0,1,0,0,0,NA
"2021-03-30","VšĮ Utenos ligoninė","Panevėžio regionas",195,77,183,77,12,0,6,2,0,0,45,15,45,15,3,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,NA
"2021-03-30","VšĮ Visagino ligoninė","Panevėžio regionas",118,55,18,18,7,1,6,4,0,0,25,25,12,12,1,0,2,2,1,0,0,0,0,0,2,2,0,2,1,1,0,NA
"2021-03-30","Zarasų rajono savivaldybės VšĮ Zarasų ligoninė","Panevėžio regionas",19,6,9,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Joniškio ligoninė","Šiaulių regionas",53,27,30,4,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Kelmės ligoninė","Šiaulių regionas",82,43,23,5,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Mažeikių ligoninė","Šiaulių regionas",150,82,86,9,9,0,9,1,0,0,20,6,20,6,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,NA
"2021-03-30","VšĮ N.Akmenės ligoninė","Šiaulių regionas",28,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Pakruojo ligoninė","Šiaulių regionas",31,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Plungės rajono savivaldybės ligoninė","Šiaulių regionas",94,52,42,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Radviliškio ligoninė","Šiaulių regionas",67,34,39,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Regioninė Telšių ligoninė","Šiaulių regionas",107,53,84,41,6,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Respublikinė Šiaulių ligoninė","Šiaulių regionas",701,300,591,222,36,13,36,22,0,0,50,20,37,20,0,0,13,3,13,3,2,2,0,0,1,1,0,2,2,1,0,NA
"2021-03-30","Lietuvos Respublikos vidaus reikalų ministerijos Medicinos centras","Vilniaus regionas",40,29,13,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","Nacionalinis vėžio institutas","Vilniaus regionas",307,139,139,81,12,6,12,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","Švenčionių rajono ligoninė","Vilniaus regionas",46,33,34,30,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Alytaus apskrities S.Kudirkos ligoninė","Vilniaus regionas",228,164,228,35,18,5,10,6,0,0,40,23,40,23,0,0,6,3,6,3,3,2,0,0,2,2,0,2,0,0,0,NA
"2021-03-30","VšĮ Druskininkų ligoninė","Vilniaus regionas",130,84,75,20,7,2,3,2,0,0,20,8,20,8,2,0,0,0,0,0,0,0,0,0,1,1,0,1,25,0,0,NA
"2021-03-30","VšĮ Elektrėnų ligoninė","Vilniaus regionas",88,39,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Lazdijų ligoninė","Vilniaus regionas",62,25,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Mykolo Marcinkevičiaus ligoninė","Vilniaus regionas",128,80,35,8,8,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Respublikinė Vilniaus psichiatrinė ligoninė","Vilniaus regionas",440,249,10,2,3,0,6,2,0,0,47,14,7,1,3,0,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,NA
"2021-03-30","VšĮ Respublikinė Vilniaus universitetinė ligoninė","Vilniaus regionas",618,382,305,166,38,9,38,18,0,0,24,17,22,17,0,0,8,1,8,1,2,0,0,0,1,1,0,1,1,1,0,NA
"2021-03-30","VšĮ Trakų ligoninė","Vilniaus regionas",108,42,81,10,5,0,5,2,0,0,25,12,25,12,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,NA
"2021-03-30","VšĮ Ukmergės ligoninė","Vilniaus regionas",89,66,74,10,7,0,7,3,0,0,28,22,28,22,0,0,5,1,4,0,3,1,0,0,3,2,0,2,2,1,0,NA
"2021-03-30","VšĮ Varėnos ligoninė","Vilniaus regionas",101,56,16,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,NA
"2021-03-30","VšĮ Vilniaus gimdymo namai","Vilniaus regionas",108,20,28,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-30","VšĮ Vilniaus miesto klinikinė ligoninė","Vilniaus regionas",592,286,430,168,38,5,23,10,0,0,190,164,190,164,0,0,6,6,6,3,20,7,0,0,19,16,0,17,16,15,1,NA
"2021-03-30","VšĮ Vilniaus universiteto ligoninės Santaros klinikos","Vilniaus regionas",949,832,545,412,112,29,112,80,4,3,159,120,159,120,0,0,45,34,45,16,28,16,2,2,17,11,1,15,23,18,4,NA
"2021-03-30","VšĮ Vilniaus universiteto ligoninės Žalgirio klinika","Vilniaus regionas",58,34,6,3,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos","Kauno regionas",1596,1171,1162,123,100,30,100,64,4,1,21,7,21,7,0,0,19,8,19,6,6,1,2,1,2,0,1,1,2,2,0,NA
"2021-03-31","Marijampolės ligoninė","Kauno regionas",200,109,137,32,14,4,13,9,0,0,50,33,50,33,1,0,4,3,4,2,8,1,0,0,3,2,0,4,7,6,1,NA
"2021-03-31","Šakių ligoninė","Kauno regionas",55,30,15,2,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Jonavos ligoninė","Kauno regionas",102,66,30,6,7,0,7,1,0,0,27,8,25,8,2,0,2,0,2,0,0,0,0,0,1,1,0,1,2,2,1,NA
"2021-03-31","VšĮ Jurbarko ligoninė","Kauno regionas",75,36,25,16,6,3,6,3,0,0,19,14,19,14,0,0,3,2,3,2,3,0,0,0,2,2,0,1,1,1,0,NA
"2021-03-31","VšĮ Kaišiadorių ligoninė","Kauno regionas",130,88,29,3,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Kėdainių ligoninė","Kauno regionas",249,119,78,15,8,2,8,5,0,0,15,4,15,4,0,0,2,0,2,0,1,0,0,0,1,1,0,0,1,1,0,NA
"2021-03-31","VšĮ Lietuvos sveikatos mokslų universiteto Kauno ligoninė","Kauno regionas",818,457,364,134,31,4,34,11,0,0,130,78,110,60,0,0,14,4,14,2,6,0,0,0,8,8,0,7,24,20,4,NA
"2021-03-31","VšĮ Prienų ligoninė","Kauno regionas",59,25,53,23,4,0,4,2,0,0,25,0,22,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Raseinių ligoninė","Kauno regionas",79,50,45,6,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"2021-03-31","VšĮ Vilkaviškio ligoninė","Kauno regionas",95,36,40,5,5,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","Klaipėdos rajono savivaldybės Gargždų ligoninė","Klaipėdos regionas",43,10,16,4,2,0,0,0,0,0,25,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","Kretingos rajono savivaldybės VšĮ Kretingos ligoninė","Klaipėdos regionas",95,38,49,14,6,0,6,1,0,0,22,4,20,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Klaipėdos Jūrininkų ligoninė","Klaipėdos regionas",237,185,194,184,23,5,23,12,0,0,20,3,20,3,0,0,7,1,7,1,0,0,0,0,1,1,0,1,0,0,0,NA
"2021-03-31","VšĮ Klaipėdos universitetinė ligoninė","Klaipėdos regionas",830,449,412,89,40,10,40,19,0,0,60,22,60,22,0,0,15,7,15,4,0,0,0,0,2,2,0,1,1,1,0,NA
"2021-03-31","VšĮ Klaipėdos vaikų ligoninė","Klaipėdos regionas",152,65,58,0,10,0,6,1,0,0,40,2,40,2,4,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Respublikinė Klaipėdos ligoninė","Klaipėdos regionas",393,365,85,32,10,1,17,6,0,0,40,26,40,26,10,1,6,0,6,0,1,0,0,0,4,4,0,2,3,3,0,NA
"2021-03-31","VšĮ Šilalės rajono ligoninė","Klaipėdos regionas",34,18,34,18,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Šilutės ligoninė","Klaipėdos regionas",81,45,71,45,10,2,8,3,0,0,23,4,22,4,4,0,2,0,2,0,2,0,0,0,1,1,0,0,0,0,0,NA
"2021-03-31","VšĮ Tauragės ligoninė","Klaipėdos regionas",197,122,78,11,12,0,12,1,0,0,30,5,30,5,4,0,4,1,4,0,6,0,0,0,1,1,0,0,1,1,0,NA
"2021-03-31","VšĮ Anykščių rajono savivaldybės ligoninė","Panevėžio regionas",93,32,16,2,6,0,6,3,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA
"2021-03-31","VšĮ Biržų ligoninė","Panevėžio regionas",131,76,48,10,6,1,4,2,0,0,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"2021-03-31","VšĮ Ignalinos rajono ligoninė","Panevėžio regionas",36,20,18,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Kupiškio ligoninė","Panevėžio regionas",41,12,28,5,4,0,3,1,0,0,8,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Molėtų ligoninė","Panevėžio regionas",32,8,20,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Pasvalio ligoninė","Panevėžio regionas",67,51,48,11,3,0,3,2,0,0,10,2,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Respublikinė Panevėžio ligoninė","Panevėžio regionas",712,412,366,218,47,20,47,20,0,0,135,58,118,57,0,0,14,5,14,2,5,3,0,0,7,3,0,5,3,3,0,NA
"2021-03-31","VšĮ Rokiškio rajono ligoninė","Panevėžio regionas",94,41,50,7,5,0,5,2,0,0,36,6,29,6,1,0,3,0,3,0,1,0,0,0,1,0,0,1,1,0,0,NA
"2021-03-31","VšĮ Utenos ligoninė","Panevėžio regionas",195,77,183,77,12,0,6,2,0,0,45,14,45,14,3,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,1,NA
"2021-03-31","VšĮ Visagino ligoninė","Panevėžio regionas",118,54,18,18,7,1,6,3,0,0,25,25,12,12,1,0,2,2,1,0,0,0,0,0,1,1,0,2,1,1,0,NA
"2021-03-31","Zarasų rajono savivaldybės VšĮ Zarasų ligoninė","Panevėžio regionas",19,7,9,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Joniškio ligoninė","Šiaulių regionas",53,26,30,5,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Kelmės ligoninė","Šiaulių regionas",82,43,23,4,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Mažeikių ligoninė","Šiaulių regionas",150,80,86,8,9,0,9,1,0,0,20,5,20,5,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,NA
"2021-03-31","VšĮ N.Akmenės ligoninė","Šiaulių regionas",28,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Pakruojo ligoninė","Šiaulių regionas",31,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Plungės rajono savivaldybės ligoninė","Šiaulių regionas",94,52,42,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Radviliškio ligoninė","Šiaulių regionas",67,34,39,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Regioninė Telšių ligoninė","Šiaulių regionas",108,56,84,43,6,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Respublikinė Šiaulių ligoninė","Šiaulių regionas",701,299,591,223,36,13,36,21,0,0,50,20,37,20,0,0,13,3,13,3,2,1,0,0,2,2,0,2,2,2,1,NA
"2021-03-31","Lietuvos Respublikos vidaus reikalų ministerijos Medicinos centras","Vilniaus regionas",40,29,13,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","Nacionalinis vėžio institutas","Vilniaus regionas",307,136,139,78,12,6,12,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","Švenčionių rajono ligoninė","Vilniaus regionas",46,32,34,29,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Alytaus apskrities S.Kudirkos ligoninė","Vilniaus regionas",228,164,228,35,18,4,10,6,0,0,40,23,40,23,0,0,6,3,6,3,3,1,0,0,2,2,0,2,0,0,0,NA
"2021-03-31","VšĮ Druskininkų ligoninė","Vilniaus regionas",130,83,75,21,7,2,3,2,0,0,20,8,20,8,2,0,0,0,0,0,0,0,0,0,1,1,0,1,25,0,0,NA
"2021-03-31","VšĮ Elektrėnų ligoninė","Vilniaus regionas",88,37,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Lazdijų ligoninė","Vilniaus regionas",62,27,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-03-31","VšĮ Mykolo Marcinkevičiaus ligoninė","Vilniaus regionas",128,80,35,7,8,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
